amfi_code,date,nav,daily_return
101207,2026-09-02,58.8801,-0.05466341707768185
101207,2026-09-03,57.8247,-0.0179245619487739
101207,2026-09-04,56.5684,-0.02172600981933326
101207,2026-10-02,58.9744,0.042532580027011546
101207,2026-10-03,57.8734,-0.018669117447570605
101207,2026-10-04,55.1893,-0.04637881997601656
101207,2026-11-02,58.7244,0.06405408294723802
101207,2026-11-03,56.4598,-0.038563186682196826
101207,2026-11-05,51.8695,-0.08130209458765347
101207,2026-12-01,61.7819,0.1911026711265773
101207,2026-12-02,57.2762,-0.07292912649173944
101207,2026-12-03,58.6231,0.023515875704044564
101207,2026-12-05,52.6707,-0.10153676622355357
101208,2022-01-03,314.8561,0.006360870148881759
101208,2022-01-04,316.4123,0.0049425753542649
101208,2022-01-06,319.8902,0.010991671309869888
101208,2022-01-07,320.9753,0.0033921014147979545
101208,2022-01-08,323.4377,0.007671618345710618
101208,2022-01-09,324.8481,0.004360654308387613
101208,2022-01-11,328.4843,0.011193539380405904
101208,2022-01-12,330.4042,0.005844723781319283
101208,2022-02-02,312.8923,-0.05300144489688696
101208,2022-02-03,314.8476,0.006249115110854575
101208,2022-02-05,318.492,0.011575123964737255
101208,2022-02-06,319.8637,0.004306858571015759
101208,2022-02-08,323.4325,0.011157252292148145
101208,2022-02-09,325.1014,0.005159963825527747
101208,2022-02-11,328.5823,0.010707120916735313
101208,2022-02-12,330.3978,0.0055252519688371304
101208,2022-03-01,310.7415,-0.05949282955273927
101208,2022-03-02,312.9893,0.007233665281271007
101208,2022-03-03,315.0794,0.0066778640675575485
101208,2022-03-05,318.5146,0.010902648665701342
101208,2022-03-06,319.8577,0.004216761178294615
101208,2022-03-08,323.4526,0.01123906036965816
101208,2022-03-10,327.0211,0.011032528413745801
101208,2022-03-11,328.6194,0.004887452216385979
101208,2022-04-01,310.6977,-0.05453634204188795
101208,2022-04-02,313.1618,0.007930860125453298
101208,2022-04-03,315.1994,0.006506540708349551
101208,2022-04-04,316.6035,0.004454640459340853
101208,2022-04-05,318.5332,0.006095005266840259
101208,2022-04-07,321.0645,0.007946738361966688
101208,2022-04-08,323.6101,0.007928624933619233
101208,2022-04-10,326.9491,0.010317972152290578
101208,2022-04-11,328.9029,0.00597585373380749
101208,2022-05-01,310.8165,-0.054990089780296736
101208,2022-05-04,316.6844,0.018878984867276793
101208,2022-05-05,318.5844,0.005999664018815132
101208,2022-05-07,321.2748,0.008444857940313577
101208,2022-05-08,323.6911,0.007520975812606467
101208,2022-05-09,325.0615,0.004233665985873714
101208,2022-05-10,327.136,0.0063818692770445384
101208,2022-05-12,330.6376,0.010703805145260592
101208,2022-06-01,310.7719,-0.060083003263996626
101208,2022-06-04,316.8494,0.019556143911338086
101208,2022-06-05,318.6601,0.005714702315989806
101208,2022-06-06,319.8447,0.003717440620899737
101208,2022-06-07,321.1674,0.0041354444829007075
101208,2022-06-09,325.1943,0.012538321137201436
101208,2022-06-10,327.1312,0.005956131457408587
101208,2022-06-12,330.6756,0.010834796558689685
101208,2022-07-01,310.8388,-0.05998870191813366
101208,2022-07-02,312.9814,0.0068929618824935535
101208,2022-07-03,315.484,0.007996002318348516
101208,2022-07-04,316.873,0.004402758935476925
101208,2022-07-06,319.7875,0.009197691188583601
101208,2022-07-07,321.2755,0.004653089942539879
101208,2022-07-09,325.0961,0.0118919743335546
101208,2022-07-10,327.2939,0.006760462521697486
101208,2022-07-11,328.9239,0.004980233362124942
101208,2022-07-12,330.8847,0.005961257299940792
101208,2022-08-02,313.1535,-0.05358724655446445
101208,2022-08-03,315.5337,0.007600745321383995
101208,2022-08-04,316.945,0.004472739361912836
101208,2022-08-06,319.7738,0.008925207843632155
101208,2022-08-07,321.3897,0.005053259522825204
101208,2022-08-08,323.7783,0.007432098788480168
101208,2022-08-09,325.1492,0.004234070041136295
101208,2022-08-11,328.8994,0.011533782029911288
101208,2022-08-12,331.2974,0.007290983200334056
101208,2022-09-02,313.1796,-0.05468741982279368
101208,2022-09-03,315.4554,0.007266756838568034
101208,2022-09-05,318.819,0.010662680049224216
101208,2022-09-06,319.8363,0.00319083868903669
101208,2022-09-08,323.8658,0.012598632487932138
101208,2022-09-09,325.293,0.0044067635421833895
101208,2022-09-11,329.0681,0.011605229746720624
101208,2022-09-12,331.2917,0.006757263921966183
101208,2022-10-01,311.0533,-0.0610893662594022
101208,2022-10-02,313.2196,0.006964401277851806
101208,2022-10-03,315.537,0.007398642996798266
101208,2022-10-05,318.8767,0.010584178717551573
101208,2022-10-06,319.7836,0.0028440459901897253
101208,2022-10-08,324.0631,0.013382487407109123
101208,2022-10-10,327.2117,0.009716009011825122
101208,2022-10-11,329.2496,0.006228078030217077
101208,2022-11-01,311.1286,-0.055037272634499756
101208,2022-11-02,313.4697,0.00752454129899971
101208,2022-11-03,315.4706,0.006383073068944256
101208,2022-11-04,317.1879,0.005443613446070694
101208,2022-11-05,318.9917,0.005686849971263008
101208,2022-11-07,321.5052,0.007879515360430966
101208,2022-11-08,323.9095,0.007478261626872484
101208,2022-11-10,327.461,0.010964482363129413
101208,2022-11-11,329.3377,0.005731064157258325
101208,2022-12-01,311.1326,-0.055277910788834594
101208,2022-12-04,317.4249,0.02022385310957442
101208,2022-12-05,319.0747,0.005197449853493019
101208,2022-12-07,321.4251,0.007366300117182423
101208,2022-12-08,324.0221,0.008079642815698174
101208,2022-12-09,325.3739,0.004171937654869673
101208,2022-12-10,327.5171,0.00658688358224202
101208,2022-12-12,331.4129,0.011894951439176626
101208,2023-01-02,334.9776,0.010756068939983932
101208,2023-01-03,336.735,0.005246320948027572
101208,2023-01-05,339.6299,0.00859696794215048
101208,2023-01-06,341.3787,0.005149134395999733
101208,2023-01-08,345.4614,0.011959445624463605
101208,2023-01-09,346.7316,0.0036768217809572956
101208,2023-01-11,349.3898,0.0076664486305833
101208,2023-01-12,351.7315,0.006702256333756651
101208,2023-02-01,333.2238,-0.05261882998821543
101208,2023-02-02,335.1828,0.00587893181699517
101208,2023-02-03,336.9259,0.005200445846266666
101208,2023-02-05,339.7391,0.008349610403949326
101208,2023-02-06,341.5379,0.005294651101389158
101208,2023-02-08,345.3812,0.011252923906834411
101208,2023-02-10,347.6371,0.006531623608928339
101208,2023-02-11,349.374,0.0049963021783350214
101208,2023-03-01,333.505,-0.04542123913055929
101208,2023-03-02,335.3286,0.005467983988246106
101208,2023-03-03,337.0489,0.005130191698530906
101208,2023-03-04,337.769,0.0021364852399756717
101208,2023-03-05,339.6991,0.005714260337686294
101208,2023-03-07,343.3227,0.010667087431200262
101208,2023-03-08,345.5507,0.006489521374496876
101208,2023-03-10,347.9442,0.006926624660288594
101208,2023-03-11,349.5191,0.004526300481513923
101208,2023-04-01,333.5363,-0.04572797309217147
101208,2023-04-04,337.91,0.013113115424018496
101208,2023-04-05,339.7631,0.005484004616613802
101208,2023-04-07,343.2747,0.010335436661603303
101208,2023-04-08,345.5973,0.006766009845759147
101208,2023-04-09,346.8603,0.003654542440001629
101208,2023-04-10,348.0445,0.0034140545920073873
101208,2023-04-12,351.9236,0.011145413876673782
101208,2023-05-01,333.6365,-0.05196326702727527
101208,2023-05-04,337.9381,0.012893073749424833
101208,2023-05-05,339.8072,0.005530894563235078
101208,2023-05-06,341.5733,0.005197358972970578
101208,2023-05-07,343.4467,0.0054846207241607825
101208,2023-05-09,346.9958,0.010333772314597756
101208,2023-05-10,348.177,0.0034040757842026537
101208,2023-05-12,352.1945,0.01153867142286824
101208,2023-06-01,333.7022,-0.052505930671830514
101208,2023-06-02,335.6178,0.005740447620662836
101208,2023-06-03,336.9595,0.003997702148098137
101208,2023-06-04,338.0874,0.003347286543338379
101208,2023-06-06,341.7055,0.01070167063309646
101208,2023-06-07,343.5492,0.005395581868012034
101208,2023-06-09,346.73,0.009258644758887602
101208,2023-06-10,348.3024,0.004534940731981463
101208,2023-06-11,349.792,0.004276743427550356
101208,2023-06-12,352.3237,0.007237729850882779
101208,2023-07-02,335.6947,-0.047198073816776875
101208,2023-07-03,337.0641,0.00407930181799121
101208,2023-07-04,338.2792,0.003604952292457053
101208,2023-07-06,341.6623,0.01000091049050611
101208,2023-07-07,343.5886,0.005638023276199888
101208,2023-07-08,345.5903,0.005825862674140092
101208,2023-07-09,346.6431,0.0030463817994892395
101208,2023-07-11,350.0468,0.009819032890024504
101208,2023-07-12,352.3863,0.006683392049291692
101208,2023-08-02,335.6246,-0.04756626463628133
101208,2023-08-03,337.1944,0.004677249522234028
101208,2023-08-05,339.7821,0.007674208112590453
101208,2023-08-06,341.878,0.006168364960955852
101208,2023-08-08,345.7225,0.011245239529890982
101208,2023-08-09,346.6822,0.0027759257786230673
101208,2023-08-11,350.2058,0.010163775353911886
101208,2023-08-12,352.3588,0.0061478136569981245
101208,2023-09-01,333.6719,-0.053033725849900626
101208,2023-09-02,335.7472,0.0062195827697808515
101208,2023-09-03,337.1669,0.004228479046139322
101208,2023-09-05,339.9231,0.008174586532663675
101208,2023-09-06,341.8351,0.005624801609540597
101208,2023-09-08,345.9818,0.012130702786226522
101208,2023-09-10,348.3031,0.006709312455163596
101208,2023-09-11,350.2928,0.005712553233089279
101208,2023-10-01,333.8173,-0.04703351025199498
101208,2023-10-02,335.8263,0.006018262085278447
101208,2023-10-03,337.2404,0.004210807789622351
101208,2023-10-04,338.4374,0.003549396810109462
101208,2023-10-05,340.0723,0.004830730882579681
101208,2023-10-07,343.5576,0.010248702996392245
101208,2023-10-08,346.1081,0.007423791527243262
101208,2023-10-10,348.3985,0.006617585661820691
101208,2023-10-11,350.3593,0.005628038008200331
101208,2023-11-01,333.9853,-0.04673488044986962
101208,2023-11-04,338.5358,0.013624851153628548
101208,2023-11-05,340.2379,0.005027828666864798
101208,2023-11-07,343.6819,0.010122329111483364
101208,2023-11-08,346.1688,0.00723605170944408
101208,2023-11-09,346.4895,0.0009264266450357272
101208,2023-11-10,348.453,0.005666838389041917
101208,2023-11-12,352.4372,0.011433966704261556
101208,2023-12-01,333.9581,-0.05243231985726826
101208,2023-12-04,338.6333,0.013999360997682064
101208,2023-12-05,340.2194,0.004683827609393454
101208,2023-12-06,342.0014,0.005237796551284202
101208,2023-12-07,343.6761,0.004896763580499952
101208,2023-12-09,346.4328,0.008021215324545361
101208,2023-12-10,348.5056,0.005983267173316209
101208,2023-12-12,352.5507,0.011606987090020837
101208,2024-01-01,353.8719,0.003747546097625065
101208,2024-01-02,355.4443,0.004443415823635721
101208,2024-01-03,357.5643,0.005964366287488643
101208,2024-01-04,359.3982,0.005128867730922693
101208,2024-01-05,361.1047,0.004748215210871987
101208,2024-01-07,364.5701,0.009596662685365409
101208,2024-01-08,366.0489,0.00405628437439054
101208,2024-01-10,368.9107,0.007818081136154342
101208,2024-01-11,371.0081,0.0056853867345132425
101208,2024-02-01,354.0917,-0.04559577001149029
101208,2024-02-02,355.5026,0.003984561061442404
101208,2024-02-04,359.5233,0.011309903218710726
101208,2024-02-05,361.0138,0.004145767464862393
101208,2024-02-07,364.6694,0.010125928704110443
101208,2024-02-08,366.067,0.003832512407128341
101208,2024-02-09,367.2544,0.0032436685087702255
101208,2024-02-10,369.1263,0.005097011771676652
101208,2024-02-12,372.9514,0.010362577795188121
101208,2024-03-01,354.1758,-0.05034328869659688
101208,2024-03-04,359.6172,0.01536355674216039
101208,2024-03-05,361.0122,0.0038791248027068015
101208,2024-03-06,362.6061,0.0044150862491627585
101208,2024-03-07,364.6061,0.005515627012341984
101208,2024-03-09,367.1166,0.006885512886372291
101208,2024-03-10,369.2768,0.005884234055338222
101208,2024-03-12,372.86,0.009703290323139768
101208,2024-04-01,354.2061,-0.05002923349246369
101208,2024-04-03,357.6374,0.009687297875446088
101208,2024-04-04,359.8064,0.006064801947447185
101208,2024-04-06,362.7338,0.008136042049279757
101208,2024-04-07,364.9215,0.00603114460246057
101208,2024-04-09,367.3086,0.0065414068505145195
101208,2024-04-10,369.2346,0.005243547251548186
101208,2024-04-11,371.1727,0.005248966375307251
101208,2024-04-12,372.7631,0.004284797885189207
101208,2024-05-01,354.272,-0.04960550011522069
101208,2024-05-02,355.4414,0.003300853581428953
101208,2024-05-03,357.7215,0.006414840814829015
101208,2024-05-04,359.7294,0.0056130257756383806
101208,2024-05-06,362.9529,0.008960902278212446
101208,2024-05-07,364.8925,0.0053439440764904145
101208,2024-05-08,365.9128,0.0027961659940942685
101208,2024-05-09,367.4919,0.004315509050243582
101208,2024-05-11,371.1857,0.01005137800316147
101208,2024-05-12,372.8294,0.004428241712975511
101208,2024-06-02,355.3203,-0.04696276634836216
101208,2024-06-03,357.8259,0.007051665778735394
101208,2024-06-05,361.1852,0.009388085099485632
101208,2024-06-06,363.1345,0.005396954249509589
101208,2024-06-08,366.1189,0.008218442477924803
101208,2024-06-09,367.6588,0.004206010670304128
101208,2024-06-11,371.1385,0.00946448174231107
101208,2024-06-12,372.9616,0.004912182379354313
101208,2024-07-02,355.2448,-0.04750301371508481
101208,2024-07-03,358.0612,0.00792805411930031
101208,2024-07-05,361.2294,0.008848208071692731
101208,2024-07-06,363.0895,0.005149359382154328
101208,2024-07-08,366.0324,0.00810516415374174
101208,2024-07-10,369.5705,0.009666084204567715
101208,2024-07-11,371.3727,0.004876471471613852
101208,2024-08-01,354.305,-0.045958413205924975
101208,2024-08-02,355.3093,0.0028345634411031106
101208,2024-08-03,358.2745,0.008345404975327098
101208,2024-08-04,359.7083,0.004001959391472187
101208,2024-08-05,361.4071,0.0047227156003906146
101208,2024-08-07,364.8913,0.009640651774688314
101208,2024-08-08,366.1782,0.0035268037357973903
101208,2024-08-10,369.6413,0.009457417181033767
101208,2024-08-11,371.5905,0.005273220281391877
101208,2024-09-01,354.4529,-0.0461195859420519
101208,2024-09-02,355.4716,0.0028740066733832226
101208,2024-09-04,359.8784,0.01239705225396337
101208,2024-09-05,361.5408,0.004619338087531677
101208,2024-09-07,365.047,0.009697937272916457
101208,2024-09-08,366.1467,0.003012488802811575
101208,2024-09-09,367.5884,0.003937492813672616
101208,2024-09-10,369.5813,0.005421553019627545
101208,2024-09-12,373.2752,0.009994823872311764
101208,2024-10-01,354.6607,-0.04986803302228482
101208,2024-10-04,359.7782,0.014429284101677986
101208,2024-10-05,361.6267,0.0051378877319414595
101208,2024-10-06,363.1615,0.004244155644480774
101208,2024-10-07,365.0721,0.00526102023479913
101208,2024-10-09,367.8951,0.007732719098501484
101208,2024-10-10,369.5884,0.004602670706948642
101208,2024-10-12,373.3662,0.01022164115540436
101208,2024-11-01,354.8907,-0.04948359010537107
101208,2024-11-03,358.452,0.010034920610768383
101208,2024-11-04,359.9631,0.004215627196946903
101208,2024-11-06,363.192,0.008970086100491992
101208,2024-11-07,365.2468,0.0056576136038237745
101208,2024-11-09,367.9025,0.007270974037280942
101208,2024-11-10,369.5081,0.004364199754010922
101208,2024-11-11,371.6163,0.005705422966370666
101208,2024-11-12,373.2714,0.004453787414599342
101208,2024-12-01,354.9362,-0.04912029156265396
101208,2024-12-02,355.6362,0.001972185423746442
101208,2024-12-03,358.7737,0.008822217760734219
101208,2024-12-04,360.107,0.0037162701725350633
101208,2024-12-06,363.4176,0.009193378634683391
101208,2024-12-07,365.2592,0.005067448577064093
101208,2024-12-08,366.415,0.003164328235948588
101208,2024-12-09,368.0252,0.004394470750378465
101208,2024-12-11,371.7041,0.009996326338522543
101208,2024-12-12,373.3433,0.0044099594274047416
101208,2025-01-01,375.0846,0.004664071914508794
101208,2025-01-04,379.1758,0.01090740595588291
101208,2025-01-05,380.8265,0.0043533896414276185
101208,2025-01-07,384.631,0.009990113608165263
101208,2025-01-08,386.9798,0.006106632070738138
101208,2025-01-09,388.4381,0.003768413751829014
101208,2025-01-10,391.2398,0.007212732221684615
101208,2025-01-12,396.0398,0.012268690455316644
101208,2025-02-01,375.0904,-0.05289720881588167
101208,2025-02-04,379.2445,0.011074930203492261
101208,2025-02-05,380.811,0.0041305806676166235
101208,2025-02-06,382.5484,0.004562368208901546
101208,2025-02-07,384.6509,0.005496036579946351
101208,2025-02-09,388.6136,0.010302068706975698
101208,2025-02-10,391.1338,0.006485104998898539
101208,2025-02-12,396.0652,0.012607961776762933
101208,2025-03-01,375.2986,-0.05243227630198255
101208,2025-03-02,376.3076,0.002688525883123294
101208,2025-03-03,378.2379,0.005129580162611669
101208,2025-03-04,379.4933,0.003319075111193115
101208,2025-03-06,382.5089,0.007946385351203844
101208,2025-03-07,384.6227,0.005526145927585047
101208,2025-03-09,388.6557,0.010485600563877373
101208,2025-03-10,391.0236,0.006092538974727502
101208,2025-03-11,393.5955,0.006577352364409705
101208,2025-03-12,396.256,0.006759477687117821
101208,2025-04-02,376.3159,-0.05032125696519418
101208,2025-04-03,378.328,0.005346837590439302
101208,2025-04-04,379.4296,0.0029117591084983907
101208,2025-04-06,382.6973,0.008612137798421626
101208,2025-04-07,384.7545,0.005375527864973195
101208,2025-04-08,386.9706,0.0057597766887715895
101208,2025-04-09,388.7046,0.004480960569097636
101208,2025-04-11,393.7083,0.012872757358672882
101208,2025-04-12,396.5198,0.007141073734030945
101208,2025-05-02,376.4271,-0.05067262719289167
101208,2025-05-03,378.4424,0.005353759067824981
101208,2025-05-05,381.086,0.006985475200453228
101208,2025-05-06,382.7074,0.004254682670053356
101208,2025-05-08,387.0638,0.011383108871163783
101208,2025-05-09,389.033,0.005087533373051123
101208,2025-05-11,393.929,0.012585050625525174
101208,2025-05-12,396.6982,0.0070296931680582375
101208,2025-06-01,375.3929,-0.05370657088940656
101208,2025-06-02,376.5645,0.003120996694396805
101208,2025-06-03,378.7164,0.005714558860434371
101208,2025-06-05,381.2052,0.006571672100811998
101208,2025-06-06,382.9205,0.00449967628983039
101208,2025-06-08,387.158,0.011066265713117973
101208,2025-06-10,391.1345,0.010271000470092329
101208,2025-06-11,394.2199,0.007888335086779552
101208,2025-07-01,375.4876,-0.047517388137940264
101208,2025-07-02,376.8812,0.0037114408039040647
101208,2025-07-03,378.6798,0.004772326133540172
101208,2025-07-04,379.3335,0.0017262605504704265
101208,2025-07-05,381.3516,0.005320120685359919
101208,2025-07-07,384.8152,0.009082432065317114
101208,2025-07-08,387.3298,0.006534565162706674
101208,2025-07-10,391.3432,0.010361712421817382
101208,2025-07-11,394.3895,0.007784216002731048
101208,2025-08-01,375.399,-0.04815163689702695
101208,2025-08-04,379.4456,0.010779463983654702
101208,2025-08-05,381.3293,0.004964347985587425
101208,2025-08-07,384.8635,0.009268105021040807
101208,2025-08-08,387.3482,0.006456055198791333
101208,2025-08-09,389.1451,0.004638978572767405
101208,2025-08-10,391.6084,0.0063300295956443264
101208,2025-08-12,396.7247,0.013064837220039038
101208,2025-09-01,375.4077,-0.053732474937910335
101208,2025-09-04,379.4843,0.01085912729014371
101208,2025-09-05,381.5153,0.0053520000695681524
101208,2025-09-06,383.2494,0.004545296086421624
101208,2025-09-07,384.7922,0.00402557707852913
101208,2025-09-09,389.4617,0.012135121242062619
101208,2025-09-10,391.5997,0.00548962837680822
101208,2025-09-12,396.8941,0.013519928641416268
101208,2025-10-01,375.3439,-0.05429710343388816
101208,2025-10-02,376.9865,0.004376253350593773
101208,2025-10-03,378.6461,0.004402279657229169
101208,2025-10-04,379.6252,0.002585791851546837
101208,2025-10-06,383.3484,0.009807568096111607
101208,2025-10-07,384.8553,0.003930888977233149
101208,2025-10-09,389.3386,0.011649313391292715
101208,2025-10-10,391.5145,0.005588708645893448
101208,2025-10-11,394.4797,0.007573665854010425
101208,2025-10-12,397.0483,0.0065113616746310665
101208,2025-11-02,377.0849,-0.05027952518623047
101208,2025-11-03,378.6437,0.004133817079389868
101208,2025-11-04,379.8088,0.003077035218069124
101208,2025-11-06,383.6058,0.009997135400759527
101208,2025-11-07,385.0935,0.00387819996465133
101208,2025-11-08,387.4568,0.006136951156017867
101208,2025-11-09,389.3616,0.004916160975881656
101208,2025-11-11,394.5719,0.013381648318683714
101208,2025-11-12,397.1946,0.006646950783874672
101208,2025-12-02,377.2331,-0.05025622201308877
101208,2025-12-03,378.7458,0.004009987458682751
101208,2025-12-05,381.7056,0.00781474012385086
101208,2025-12-06,383.7956,0.005475423991683659
101208,2025-12-08,387.5675,0.009827887552645187
101208,2025-12-09,389.5122,0.005017706593045013
101208,2025-12-11,394.3062,0.012307701787004355
101208,2025-12-12,397.285,0.007554535028868603
101208,2026-01-01,399.0808,0.004520180726682366
101208,2026-01-04,405.2183,0.015379091151465962
101208,2026-01-05,407.8024,0.00637705651496967
101208,2026-02-01,399.1038,-0.021330428658585587
101208,2026-02-02,401.1509,0.0051292420668507255
101208,2026-02-03,403.5664,0.006021424855334967
101208,2026-02-04,405.3453,0.004407948729131084
101208,2026-03-02,401.5705,-0.009312554012591345
101208,2026-03-03,403.6031,0.0050616267878242915
101208,2026-03-04,405.3467,0.004320085747607116
101208,2026-04-02,401.5398,-0.009391713316032835
101208,2026-04-03,403.8454,0.005741896569156912
101208,2026-04-05,407.7276,0.009613084611091338
101208,2026-05-01,399.2604,-0.020766806073466704
101208,2026-05-02,401.4793,0.005557525865325097
101208,2026-05-03,404.0512,0.0064060587930685475
101208,2026-05-05,407.8019,0.009282734465335007
101208,2026-06-01,399.4268,-0.02053717748740247
101208,2026-06-02,401.5959,0.005430531952287598
101208,2026-06-03,404.1029,0.0062425936121359715
101208,2026-06-04,405.5461,0.003571367589789709
101208,2026-06-05,408.0957,0.006286831509414004
101208,2026-07-01,399.6465,-0.020703967231215703
101208,2026-07-04,405.7653,0.015310530681489798
101208,2026-07-05,408.4535,0.006625012045140322
101208,2026-08-01,399.5525,-0.02179195428610603
101208,2026-08-04,405.9037,0.01589578340768738
101208,2026-08-05,408.4445,0.00625961280963927
101208,2026-09-01,399.4963,-0.02190799484385264
101208,2026-09-02,401.4366,0.004856866008521088
101208,2026-09-03,404.1733,0.006817265789915483
101208,2026-09-04,406.0614,0.004671510958294434
101208,2026-10-02,401.6223,-0.01093209056561395
101208,2026-10-03,404.4021,0.00692142841669896
101208,2026-10-04,405.9803,0.0039025514457020627
101208,2026-11-02,401.7402,-0.01044410282962005
101208,2026-11-03,404.2701,0.006297353364189018
101208,2026-11-05,408.5567,0.010603307046452182
101208,2026-12-01,399.5898,-0.021947749235295744
101208,2026-12-02,401.8903,0.005757153961387429
101208,2026-12-03,404.3181,0.006040951971221897
101208,2026-12-05,408.6821,0.010793481667033866
102885,2022-01-03,89.0402,-0.04162939857643966
102885,2022-01-04,85.6037,-0.038594926785878725
102885,2022-01-06,94.2402,0.10088933071818151
102885,2022-01-07,90.5704,-0.03894091905577446
102885,2022-01-08,91.9965,0.015745762412443742
102885,2022-01-09,94.5835,0.028120635024158513
102885,2022-01-11,99.2265,0.049088900283876136
102885,2022-01-12,103.2265,0.04031181186477406
102885,2022-02-02,93.5572,-0.09367071439988772
102885,2022-02-03,88.2734,-0.05647667950729607
102885,2022-02-05,91.0662,0.03163806990554341
102885,2022-02-06,94.2143,0.034569357236823306
102885,2022-02-08,91.9456,-0.024080208630749222
102885,2022-02-09,95.315,0.03664558173528687
102885,2022-02-11,100.0767,0.04995750931123122
102885,2022-02-12,103.3842,0.03304965091774603
102885,2022-03-01,89.8728,-0.13069115009837096
102885,2022-03-02,93.7848,0.043528186503591915
102885,2022-03-03,86.4521,-0.07818644385870632
102885,2022-03-05,91.1916,0.05482226574021909
102885,2022-03-06,93.8576,0.029235148851429527
102885,2022-03-08,91.3214,-0.027021786195257635
102885,2022-03-10,92.5493,0.0134459173862862
102885,2022-03-11,100.8138,0.08929835233761896
102885,2022-04-01,90.8724,-0.09861149961612403
102885,2022-04-02,93.0585,0.024056809328244944
102885,2022-04-03,85.5509,-0.08067613382979522
102885,2022-04-04,87.3477,0.021002701315824934
102885,2022-04-05,91.7326,0.050200520448735464
102885,2022-04-07,90.5283,-0.01312837529951183
102885,2022-04-08,91.4322,0.009984723009268892
102885,2022-04-10,90.7575,-0.007379238386476583
102885,2022-04-11,101.7484,0.1211018373137207
102885,2022-05-01,90.1565,-0.11392709860793893
102885,2022-05-04,87.8593,-0.025480137316776785
102885,2022-05-05,92.2768,0.05027925330613825
102885,2022-05-07,90.2109,-0.022388075876059843
102885,2022-05-08,91.7502,0.017063348220669683
102885,2022-05-09,94.8115,0.03336559484338997
102885,2022-05-10,91.905,-0.03065556393475466
102885,2022-05-12,102.1809,0.11181002121756145
102885,2022-06-01,91.5338,-0.10419853416832303
102885,2022-06-04,88.1683,-0.03676783876557077
102885,2022-06-05,93.0424,0.055281773607974705
102885,2022-06-06,93.2254,0.0019668452232530775
102885,2022-06-07,90.5678,-0.028507252315356002
102885,2022-06-09,94.976,0.04867292790594435
102885,2022-06-10,91.9834,-0.03150901280323448
102885,2022-06-12,101.0459,0.09852321179691126
102885,2022-07-01,90.6762,-0.1026236591489611
102885,2022-07-02,92.3695,0.018674139410341573
102885,2022-07-03,86.0019,-0.06893617481961034
102885,2022-07-04,87.3387,0.01554384263603481
102885,2022-07-06,93.0795,0.0657303119922783
102885,2022-07-07,90.6508,-0.0260927486718342
102885,2022-07-09,94.7018,0.04468796745312775
102885,2022-07-10,93.4615,-0.01309689995332719
102885,2022-07-11,103.5937,0.10841041498370974
102885,2022-07-12,100.2761,-0.03202511349628401
102885,2022-08-02,92.8857,-0.07370051288392743
102885,2022-08-03,85.6544,-0.07785159610144521
102885,2022-08-04,88.7609,0.03626783913027243
102885,2022-08-06,93.1797,0.04978318155854655
102885,2022-08-07,91.0306,-0.023064036480048622
102885,2022-08-08,92.3782,0.014803813223245754
102885,2022-08-09,94.8984,0.027281328278749628
102885,2022-08-11,105.0287,0.10674890198359521
102885,2022-08-12,101.1941,-0.03651002059437081
102885,2022-09-02,92.5338,-0.08558107636710055
102885,2022-09-03,85.8179,-0.07257780400242941
102885,2022-09-05,92.5152,0.07804082831204218
102885,2022-09-06,93.1011,0.006333013385908526
102885,2022-09-08,93.0808,-0.0002180425365544414
102885,2022-09-09,95.4824,0.025801239353336003
102885,2022-09-11,105.485,0.10475857330775096
102885,2022-09-12,101.6994,-0.035887566952647276
102885,2022-10-01,90.5672,-0.10946180606768574
102885,2022-10-02,92.1162,0.01710332217403221
102885,2022-10-03,85.8718,-0.06778829348149418
102885,2022-10-05,92.1994,0.0736865886123268
102885,2022-10-06,92.9469,0.008107428030984964
102885,2022-10-08,93.9336,0.0106157386636887
102885,2022-10-10,93.3631,-0.006073439110179879
102885,2022-10-11,105.1583,0.1263368504259177
102885,2022-11-01,91.5873,-0.12905305620193552
102885,2022-11-02,92.0275,0.004806343237544919
102885,2022-11-03,85.939,-0.06615957186710508
102885,2022-11-04,88.9635,0.03519356753045777
102885,2022-11-05,91.6344,0.03002242492707685
102885,2022-11-07,91.4081,-0.0024695965707201006
102885,2022-11-08,92.6518,0.013606015221845569
102885,2022-11-10,93.6277,0.01053298478820719
102885,2022-11-11,105.5288,0.1271108870558606
102885,2022-12-01,92.0156,-0.1280522473485911
102885,2022-12-04,88.7989,-0.03495820273953554
102885,2022-12-05,92.2592,0.038967825051887006
102885,2022-12-07,91.3208,-0.010171343345704242
102885,2022-12-08,92.4686,0.012568878065019051
102885,2022-12-09,96.2551,0.04094903567265007
102885,2022-12-10,94.3622,-0.01966545149295984
102885,2022-12-12,102.0211,0.0811649156123957
102885,2023-01-02,102.3285,0.0030131021916055545
102885,2023-01-03,101.4321,-0.008760022867529527
102885,2023-01-05,104.3908,0.02916926692831945
102885,2023-01-06,110.0127,0.05385436264498411
102885,2023-01-08,112.992,0.027081418781649935
102885,2023-01-09,115.5344,0.02250070801472681
102885,2023-01-11,122.6646,0.061714952429752445
102885,2023-01-12,130.6206,0.06485978839860884
102885,2023-02-01,100.597,-0.22985348405994155
102885,2023-02-02,101.1812,0.00580733023847646
102885,2023-02-03,99.9202,-0.01246278953007085
